X;ID_unique;Dim.1;Dim.2;Dim.3
474;474;-3,060745244;-1,40884063;4,759195197
475;475;-2,999179149;-0,620742427;1,855955667
476;476;-2,452082195;-0,945611761;0,447184195
477;477;-4,009905939;0,42329145;1,515997815
478;478;-0,78205279;0,509326809;0,871703333
479;479;-0,338078832;-0,40308287;1,378121283
480;480;1,63169159;0,750860889;1,400612912
481;481;-0,122206695;0,098274247;1,792313788
482;482;0,692521192;0,463260635;1,135150759
483;483;0,451433445;0,181694869;1,217633279
484;484;-4,082238208;-0,176645542;1,434074857
485;485;-3,52644912;-0,751913485;1,790936782
486;486;-0,86372059;-0,283300477;2,384870715
487;487;-2,767026094;-0,283023875;1,299735036
488;488;-3,181285614;-0,490301257;2,098000257
489;489;1,566394479;1,158705339;1,753441389
490;490;1,835246116;0,905261122;0,473354612
491;491;-2,379760794;-0,095238207;2,108366167
492;492;0,873769751;0,567300131;1,362580676
493;493;3,003145685;1,189448791;1,864813405
494;494;-3,878918168;1,436797275;1,434843597
495;495;0,754314031;0,557032688;2,436742121
496;496;-2,023156393;0,06913392;2,072639227
497;497;-1,619587311;-0,474481259;0,884615
498;498;1,807867123;1,380589274;0,867228695
499;499;1,957301673;1,065996878;0,807064543
500;500;-0,841940697;-1,247151365;1,223279751
501;501;-0,476756825;-0,713084109;1,753637848
502;502;-1,241645612;-0,641819111;2,828372889
503;503;0,425524491;-0,025321941;1,467745483
504;504;-1,583760019;-1,601714887;2,234077037
505;505;-0,449220635;1,185758294;1,957592164
506;506;2,01075562;1,067532972;1,284927997
507;507;1,276523031;1,039336276;1,303393571
508;508;-2,101418743;-0,800275059;3,426926566
509;509;-1,077121413;-1,920243057;3,037945605
510;510;0,014507319;0,179157079;1,6051424
511;511;1,442743082;0,867293084;1,315295571
512;512;-0,337188596;-0,220347782;1,426411797
513;513;1,530488832;0,986536834;0,713144828
514;514;0,906369884;0,632878896;0,586836077
515;515;-2,337470209;2,47748388;3,000258156
516;516;-0,250904192;2,088658034;2,676690881
517;517;-2,539869605;2,304868381;2,898088978
518;518;-0,121727009;2,666001983;2,412924292
519;519;1,301148187;2,861329235;2,331627117
520;520;-0,762448806;2,348972071;2,52946401
521;521;-2,128511768;-0,983164229;1,480935968
522;522;-0,141316792;-0,273258491;1,625254311
523;523;-3,296140373;0,968458967;0,224630904
524;524;-2,636367183;0,125591222;1,400368311
525;525;-0,220981897;1,613237948;1,69781621
526;526;1,940273961;1,739643092;2,345794027
527;527;0,424811565;1,377147709;1,755418532
528;528;1,766919566;1,632929732;2,193753059
529;529;-1,816341093;0,242995749;0,616458194
530;530;-2,773549164;-0,07653869;2,989439868
531;531;-3,319779906;0,18007363;1,976435937
532;532;0,009734911;-0,204548617;0,723812068
533;533;1,851539498;1,364885731;1,99568599
534;534;0,309379059;0,53279762;2,295566503
535;535;2,45679881;1,110428432;1,710383991
536;536;2,672417834;1,168025398;1,434273227
537;537;-3,076341474;-1,920528219;4,152957463
538;538;0,487809856;1,300826922;2,148149275
539;539;-2,18033097;-0,633730074;1,940718712
540;540;1,405355413;0,902825073;1,006288388
541;541;1,537442721;1,083214659;1,141765041
542;542;-3,206974411;-0,4559157;2,358801278
543;543;-0,34895597;-0,336257917;3,464660161
544;544;0,136338402;1,190437622;1,012861152
545;545;-2,401967009;0,050518207;2,956185637
546;546;-3,641521394;-0,651251267;3,70619745
547;547;1,761579055;0,843598068;0,819982539
548;548;-1,098614753;-0,54637528;0,937371392
549;549;-1,663920013;-1,231342486;1,267198838
550;550;-2,706220178;-0,355067766;1,496667238
551;551;0,999345187;1,489560043;1,343028096
552;552;0,788587548;0,810616798;1,339101382
553;553;0,597473597;1,320823767;1,112573892
554;554;-0,942811256;-0,185232308;0,542201392
555;555;1,289644617;1,062656748;0,626623768
556;556;-1,243412156;-0,343382996;1,302847047
557;557;-0,795666184;-0,277229335;1,285383061
558;558;2,217002112;0,835623646;1,00483465
559;559;-0,318829984;0,029345013;1,052677173
560;560;-3,11811564;-0,708869955;2,510564712
561;561;1,806804303;1,392628362;2,362656443
562;562;1,183002085;0,396416437;0,656591126
563;563;-2,34230688;-0,166695794;0,417486821
564;564;-2,893087804;-0,766332331;0,801651963
565;565;-1,817337463;0,430203228;0,868170322
566;566;0,020222651;0,242439881;1,166117317
567;567;1,646306846;1,29690892;1,947065529
568;568;1,680615584;2,434237181;2,743997835
569;569;-8,104756579;3,394269415;4,310552809
570;570;0,297570513;-0,989183989;1,443740804
571;571;0,743264379;0,294754644;0,67661992
572;572;1,005183892;1,03835091;1,622103693
573;573;-1,238351787;-0,762233223;1,93676084
574;574;-0,792082717;0,557391964;1,32943934
575;575;0,101535551;0,203307616;1,780192068
576;576;0,448214868;0,800527116;1,909070425
577;577;0,685850441;1,475678222;1,203429389
578;578;-3,034457809;0,125485389;0,739240446
579;579;-2,355776091;0,014880648;0,483738044
580;580;-5,174363986;-0,61787108;2,253200449
581;581;0,18655177;0,108780969;0,945385431
582;582;-4,372127266;-0,361817204;0,90431111
583;583;-6,064751497;0,288587322;2,50982588
584;584;-2,493151729;-0,317333715;0,439462622
585;585;-3,192067633;-0,080118651;0,469757124
586;586;-7,05451933;-0,114987409;2,445862947
587;587;-4,30470394;-1,496750139;2,663814579
588;588;-3,890272069;-1,145568863;1,605956925
589;589;-1,821066748;-1,237324136;3,135290763
590;590;-2,701630099;-1,634045163;3,673174231
591;591;-3,807660851;-0,368104496;2,548037422
592;592;-4,898403411;-0,361106195;2,448574264
593;593;-2,664094741;-0,874359369;3,408477903
594;594;-3,335609315;0,002328141;2,006546039
595;595;-3,86261616;-0,388533908;2,088497467
596;596;-3,713101212;-2,181562489;3,371665268
597;597;-2,037717258;0,155596881;1,855999693
598;598;-1,327472564;-0,335561736;2,100562005
599;599;-1,482050941;0,836246146;2,476132656
600;600;-3,195494992;0,210645277;0,770787793
601;601;0,706328919;1,557652765;1,221850642
